ts,datetime,symbol,long_exchange,short_exchange,direction,mode,funding_hl,funding_aster,spread_bps,notional_usd,expected_funding_bps,expected_net_bps,expected_net_usd,estimated_cost_bps,basis_bps,liquidity_score,stability_score,risk_score,horizon_hours,decision,reason
1778870711,2026-05-15T18:45:11.443989+00:00,ETH,,hyperliquid,short,single,,,,25,0.001824125,-7.985407,-0.0199635175,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870711,2026-05-15T18:45:11.443989+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870711,2026-05-15T18:45:11.443989+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870769,2026-05-15T18:46:08.851657+00:00,BTC,,hyperliquid,short,single,,,,25,0.009238125,-7.926095,-0.0198152375,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870769,2026-05-15T18:46:08.851657+00:00,ETH,,hyperliquid,short,single,,,,25,0.001831875,-7.985345,-0.0199633625,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870769,2026-05-15T18:46:08.851657+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870769,2026-05-15T18:46:08.851657+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870772,2026-05-15T18:46:12.193811+00:00,BTC,,hyperliquid,short,single,,,,25,0.009262625,-7.925899,-0.0198147475,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870772,2026-05-15T18:46:12.193811+00:00,ETH,,hyperliquid,short,single,,,,25,0.00183025,-7.985358,-0.019963395,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870772,2026-05-15T18:46:12.193811+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870772,2026-05-15T18:46:12.193811+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870830,2026-05-15T18:47:09.563971+00:00,BTC,,hyperliquid,short,single,,,,25,0.009427,-7.924584,-0.01981146,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870830,2026-05-15T18:47:09.563971+00:00,ETH,,hyperliquid,short,single,,,,25,0.001898125,-7.984815,-0.0199620375,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870830,2026-05-15T18:47:09.563971+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870830,2026-05-15T18:47:09.563971+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870833,2026-05-15T18:47:12.899415+00:00,BTC,,hyperliquid,short,single,,,,25,0.00943,-7.92456,-0.0198114,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870833,2026-05-15T18:47:12.899415+00:00,ETH,,hyperliquid,short,single,,,,25,0.00190875,-7.98473,-0.019961825,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870833,2026-05-15T18:47:12.899415+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870833,2026-05-15T18:47:12.899415+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870890,2026-05-15T18:48:10.284869+00:00,BTC,,hyperliquid,short,single,,,,25,0.009569125,-7.923447,-0.0198086175,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870890,2026-05-15T18:48:10.284869+00:00,ETH,,hyperliquid,short,single,,,,25,0.002023875,-7.983809,-0.0199595225,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870890,2026-05-15T18:48:10.284869+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870890,2026-05-15T18:48:10.284869+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870893,2026-05-15T18:48:13.391359+00:00,BTC,,hyperliquid,short,single,,,,25,0.009569125,-7.923447,-0.0198086175,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870893,2026-05-15T18:48:13.391359+00:00,ETH,,hyperliquid,short,single,,,,25,0.002023875,-7.983809,-0.0199595225,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870893,2026-05-15T18:48:13.391359+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870893,2026-05-15T18:48:13.391359+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870951,2026-05-15T18:49:10.973856+00:00,BTC,,hyperliquid,short,single,,,,25,0.00975425,-7.921966,-0.019804915,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870951,2026-05-15T18:49:10.973856+00:00,ETH,,hyperliquid,short,single,,,,25,0.001876125,-7.984991,-0.0199624775,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870951,2026-05-15T18:49:10.973856+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870951,2026-05-15T18:49:10.973856+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870954,2026-05-15T18:49:14.157952+00:00,BTC,,hyperliquid,short,single,,,,25,0.00975425,-7.921966,-0.019804915,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870954,2026-05-15T18:49:14.157952+00:00,ETH,,hyperliquid,short,single,,,,25,0.001876125,-7.984991,-0.0199624775,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870954,2026-05-15T18:49:14.157952+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778870954,2026-05-15T18:49:14.157952+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871011,2026-05-15T18:50:11.276179+00:00,BTC,,hyperliquid,short,single,,,,25,0.009816375,-7.921469,-0.0198036725,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871011,2026-05-15T18:50:11.276179+00:00,ETH,,hyperliquid,short,single,,,,25,0.001736125,-7.986111,-0.0199652775,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871011,2026-05-15T18:50:11.276179+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871011,2026-05-15T18:50:11.276179+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871015,2026-05-15T18:50:14.898170+00:00,BTC,,hyperliquid,short,single,,,,25,0.009816375,-7.921469,-0.0198036725,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871015,2026-05-15T18:50:14.898170+00:00,ETH,,hyperliquid,short,single,,,,25,0.001736125,-7.986111,-0.0199652775,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871015,2026-05-15T18:50:14.898170+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871015,2026-05-15T18:50:14.898170+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871072,2026-05-15T18:51:12.000216+00:00,BTC,,hyperliquid,short,single,,,,25,0.00981475,-7.921482,-0.019803705,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871072,2026-05-15T18:51:12.000216+00:00,ETH,,hyperliquid,short,single,,,,25,0.001746875,-7.986025,-0.0199650625,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871072,2026-05-15T18:51:12.000216+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871072,2026-05-15T18:51:12.000216+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871076,2026-05-15T18:51:15.735237+00:00,BTC,,hyperliquid,short,single,,,,25,0.00982975,-7.921362,-0.019803405,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871076,2026-05-15T18:51:15.735237+00:00,ETH,,hyperliquid,short,single,,,,25,0.001722875,-7.986217,-0.0199655425,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871076,2026-05-15T18:51:15.735237+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871076,2026-05-15T18:51:15.735237+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871133,2026-05-15T18:52:12.690291+00:00,BTC,,hyperliquid,short,single,,,,25,0.009838125,-7.921295,-0.0198032375,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871133,2026-05-15T18:52:12.690291+00:00,ETH,,hyperliquid,short,single,,,,25,0.00159575,-7.987234,-0.019968085,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871133,2026-05-15T18:52:12.690291+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871133,2026-05-15T18:52:12.690291+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871136,2026-05-15T18:52:16.466165+00:00,BTC,,hyperliquid,short,single,,,,25,0.0098395,-7.921284,-0.01980321,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871136,2026-05-15T18:52:16.466165+00:00,ETH,,hyperliquid,short,single,,,,25,0.0015925,-7.98726,-0.01996815,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871136,2026-05-15T18:52:16.466165+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871136,2026-05-15T18:52:16.466165+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871193,2026-05-15T18:53:13.401703+00:00,BTC,,hyperliquid,short,single,,,,25,0.0098195,-7.921444,-0.01980361,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871193,2026-05-15T18:53:13.401703+00:00,ETH,,hyperliquid,short,single,,,,25,0.00149775,-7.988018,-0.019970045,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871193,2026-05-15T18:53:13.401703+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871193,2026-05-15T18:53:13.401703+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871197,2026-05-15T18:53:17.053716+00:00,BTC,,hyperliquid,short,single,,,,25,0.00981225,-7.921502,-0.019803755,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871197,2026-05-15T18:53:17.053716+00:00,ETH,,hyperliquid,short,single,,,,25,0.001486125,-7.988111,-0.0199702775,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871197,2026-05-15T18:53:17.053716+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871197,2026-05-15T18:53:17.053716+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871254,2026-05-15T18:54:14.202926+00:00,BTC,,hyperliquid,short,single,,,,25,0.00990775,-7.920738,-0.019801845,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871254,2026-05-15T18:54:14.202926+00:00,ETH,,hyperliquid,short,single,,,,25,0.00149325,-7.988054,-0.019970135,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871254,2026-05-15T18:54:14.202926+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871254,2026-05-15T18:54:14.202926+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871258,2026-05-15T18:54:17.874821+00:00,BTC,,hyperliquid,short,single,,,,25,0.009921625,-7.920627,-0.0198015675,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871258,2026-05-15T18:54:17.874821+00:00,ETH,,hyperliquid,short,single,,,,25,0.0014925,-7.98806,-0.01997015,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871258,2026-05-15T18:54:17.874821+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871258,2026-05-15T18:54:17.874821+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871315,2026-05-15T18:55:14.935292+00:00,BTC,,hyperliquid,short,single,,,,25,0.010028,-7.919776,-0.01979944,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871315,2026-05-15T18:55:14.935292+00:00,ETH,,hyperliquid,short,single,,,,25,0.00149225,-7.988062,-0.019970155,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871315,2026-05-15T18:55:14.935292+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871315,2026-05-15T18:55:14.935292+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871319,2026-05-15T18:55:18.625498+00:00,BTC,,hyperliquid,short,single,,,,25,0.0100415,-7.919668,-0.01979917,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871319,2026-05-15T18:55:18.625498+00:00,ETH,,hyperliquid,short,single,,,,25,0.00148825,-7.988094,-0.019970235,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871319,2026-05-15T18:55:18.625498+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871319,2026-05-15T18:55:18.625498+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871375,2026-05-15T18:56:15.441248+00:00,BTC,,hyperliquid,short,single,,,,25,0.010180125,-7.918559,-0.0197963975,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871375,2026-05-15T18:56:15.441248+00:00,ETH,,hyperliquid,short,single,,,,25,0.0015855,-7.987316,-0.01996829,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871375,2026-05-15T18:56:15.441248+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871375,2026-05-15T18:56:15.441248+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871380,2026-05-15T18:56:19.783153+00:00,BTC,,hyperliquid,short,single,,,,25,0.010180125,-7.918559,-0.0197963975,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871380,2026-05-15T18:56:19.783153+00:00,ETH,,hyperliquid,short,single,,,,25,0.0015855,-7.987316,-0.01996829,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871380,2026-05-15T18:56:19.783153+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871380,2026-05-15T18:56:19.783153+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871436,2026-05-15T18:57:15.769563+00:00,BTC,,hyperliquid,short,single,,,,25,0.010218625,-7.918251,-0.0197956275,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871436,2026-05-15T18:57:15.769563+00:00,ETH,,hyperliquid,short,single,,,,25,0.00169975,-7.986402,-0.019966005,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871436,2026-05-15T18:57:15.769563+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871436,2026-05-15T18:57:15.769563+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871440,2026-05-15T18:57:20.486264+00:00,BTC,,hyperliquid,short,single,,,,25,0.01020575,-7.918354,-0.019795885,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871440,2026-05-15T18:57:20.486264+00:00,ETH,,hyperliquid,short,single,,,,25,0.001719,-7.986248,-0.01996562,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871440,2026-05-15T18:57:20.486264+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871440,2026-05-15T18:57:20.486264+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871496,2026-05-15T18:58:16.033518+00:00,BTC,,hyperliquid,short,single,,,,25,0.010245625,-7.918035,-0.0197950875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871496,2026-05-15T18:58:16.033518+00:00,ETH,,hyperliquid,short,single,,,,25,0.001746625,-7.986027,-0.0199650675,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871496,2026-05-15T18:58:16.033518+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871496,2026-05-15T18:58:16.033518+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871501,2026-05-15T18:58:21.147764+00:00,BTC,,hyperliquid,short,single,,,,25,0.010258125,-7.917935,-0.0197948375,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871501,2026-05-15T18:58:21.147764+00:00,ETH,,hyperliquid,short,single,,,,25,0.0017555,-7.985956,-0.01996489,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871501,2026-05-15T18:58:21.147764+00:00,SOL,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871501,2026-05-15T18:58:21.147764+00:00,HYPE,,hyperliquid,short,single,,,,25,0.015625,-7.875,-0.0196875,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871557,2026-05-15T18:59:16.760207+00:00,BTC,,hyperliquid,short,single,,,,25,0.0103765,-7.916988,-0.01979247,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
1778871557,2026-05-15T18:59:16.760207+00:00,ETH,,hyperliquid,short,single,,,,25,0.00180375,-7.98557,-0.019963925,8,0,1,0,0.4,8,NO_TRADE_COST_TOO_HIGH,NO_TRADE_COST_TOO_HIGH|carry_below_costs
